analysis_scope,pair,rna_metric,flow_metric,n_rows,n_participants,spearman_rho,permutation_p_two_sided,bh_fdr_within_all_pair_metric_family,permutation_null_median,permutation_null_q025,permutation_null_q975,n_permutations,claim_boundary,panel,rna_metric_label,abs_rho,source_table
Sepsis-only matched raw FCS all-pair marker null,CD45RA/CD45RO,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.2551594746716698,0.11157768446310738,0.24100779844031195,-0.01566604127579737,-0.330703564727955,0.3114821763602252,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2551594746716698,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RA/CD57,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.01929337100072148,0.9084183163367326,0.9555188962207558,0.00506694591938139,-0.28368076259798203,0.2781363544669668,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.01929337100072148,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RA/CD66,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.21767686628331784,0.17636472705458908,0.3316709792369884,0.00272096082854147,-0.26775661946380097,0.3279836800100345,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.21767686628331784,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RA/CD69,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.15947467166979362,0.3199360127974405,0.4856859953310542,-0.02288930581613508,-0.3353330206378987,0.3058161350844278,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.15947467166979362,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RA/CX3CR1,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.0075046904315197,0.964007198560288,0.984850597448078,-0.01144465290806754,-0.28416041275797377,0.2846388367729832,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.0075046904315197,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CCR7,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.5030018761726078,0.0011997600479904,0.02061405900638054,-0.00656660412757973,-0.312453095684803,0.3609287054409006,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.5030018761726078,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD103,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.525140712945591,0.0013997200559888,0.02116376724655069,-0.02026266416510318,-0.3137148217636022,0.3299343339587243,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.525140712945591,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD123,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.374859287054409,0.01539692061587682,0.06326126079132,0.00140712945590994,-0.31856003752345213,0.2983348968105066,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.374859287054409,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD141,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.19343339587242023,0.23235352929414116,0.4028882296935109,-0.01472795497185741,-0.3072607879924953,0.31840994371482195,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.19343339587242023,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD25,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.2780487804878049,0.08238352329534093,0.19835013888941955,0.00318949343339587,-0.32580675422138833,0.312828330206379,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2780487804878049,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD39,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.3350844277673546,0.03479304139172166,0.10593786754460131,-0.00872420262664165,-0.31619136960600375,0.29057692307692307,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.3350844277673546,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD57,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.2365873979280392,0.13977204559088183,0.28074385122975404,-0.00146161901520617,-0.30812877665899735,0.2838415406896548,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2365873979280392,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD66,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.46500282297419104,0.0023995200959808,0.02519496100779843,-0.02289360145393515,-0.3076280782254802,0.35975793465091627,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.46500282297419104,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD69,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.3769230769230769,0.02019596080783843,0.07340454985925893,-0.02185741088180112,-0.3490994371482176,0.3334803001876173,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.3769230769230769,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CX3CR1,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.2230769230769231,0.16156768646270747,0.3115948238923644,-0.00356472795497185,-0.29163696060037525,0.27455909943714824,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2230769230769231,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CCR7,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.13095684803001875,0.4107178564287143,0.5750049990002,0.01210131332082551,-0.28597091932457785,0.32095215759849927,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.13095684803001875,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD103,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.2335834896810507,0.14217156568686262,0.28284658857702144,-0.00609756097560975,-0.29838649155722324,0.3022467166979362,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2335834896810507,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD11c,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.00356472795497185,0.9824035192961408,0.99026274745051,0.02326454033771106,-0.28173545966228897,0.3077251407129456,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.00356472795497185,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD123,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.14840525328330206,0.35552889422115574,0.5220901765592828,0.00684803001876172,-0.3609662288930581,0.2950375234521576,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.14840525328330206,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD141,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.17429643527204502,0.28154369126174766,0.4570776831758112,0.01153846153846153,-0.3274015009380863,0.29689962476547843,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.17429643527204502,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD16,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.39343339587242027,0.00919816036792641,0.04574874498784454,-0.02138836772983114,-0.3220121951219512,0.31175891181988746,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.39343339587242027,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD161,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.3028142589118199,0.0597880423915217,0.15479369879448768,0.02157598499061913,-0.29083489681050656,0.28480300187617263,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.3028142589118199,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD20,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.21651031894934333,0.17296540691861628,0.3269046190761848,-0.01904315196998123,-0.34465290806754223,0.3026876172607881,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.21651031894934333,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD25,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.1564727954971857,0.3339332133573285,0.49691155518896224,0.01857410881801125,-0.3204596622889306,0.27761257035647285,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.1564727954971857,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD27,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.05309568480300188,0.7346530693861227,0.8364423500842001,0.01013133208255159,-0.3297420262664165,0.2896388367729831,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.05309568480300188,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD28,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.14690431519699812,0.357128574285143,0.5220901765592828,-0.00262664165103189,-0.30575984990619137,0.31377579737335837,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.14690431519699812,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD33,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.0823639774859287,0.6114777044591082,0.7432108433618743,-0.0073170731707317,-0.30403377110694185,0.266829268292683,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.0823639774859287,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD38,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.4165103189493433,0.00799840031993601,0.04085669352615963,0.00178236397748592,-0.3441041275797373,0.3112382739212008,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4165103189493433,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD39,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.47560975609756095,0.0027994401119776,0.02580947225189108,-0.00844277673545966,-0.3367213883677298,0.29648217636022534,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.47560975609756095,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD4,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.1315196998123827,0.41631673665266944,0.578557817848195,-8.4427767354596e-4,-0.2882551594746717,0.35181519699812386,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.1315196998123827,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD45RA,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.18855534709193245,0.23875224955008997,0.4120929238809773,-0.01397748592870544,-0.286327392120075,0.275750469043152,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.18855534709193245,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD45RO,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.5722326454033771,1.999600079984e-4,0.01079784043191361,-0.02532833020637898,-0.30589587242026267,0.35482645403377133,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.5722326454033771,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD57,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,0.12647876544917416,0.4401119776044791,0.6049539183072477,-9.74412676804115e-5,-0.25407810547667303,0.31300571210640193,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.12647876544917416,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD66,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.4695064822766045,0.0025994801039792,0.02519496100779844,0.00412835436054568,-0.3494229748142319,0.3385438228118394,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4695064822766045,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD69,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.23302063789868668,0.15316936612677465,0.2999897429840457,0.00881801125703564,-0.32392120075046904,0.2991604127579738,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.23302063789868668,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD8,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.35947467166979363,0.02659468106378724,0.08731357176840494,0.01547842401500938,-0.28880393996247655,0.26335365853658543,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.35947467166979363,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CTLA4,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.2977485928705441,0.0617876424715057,0.1578089787447916,0.02223264540337711,-0.31351313320825513,0.35140712945590996,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2977485928705441,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CX3CR1,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.04484052532833021,0.7824435112977405,0.8640475986435365,0.01472795497185741,-0.2759474671669794,0.27236866791744846,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.04484052532833021,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/PD1,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.07392120075046904,0.6460707858428314,0.7717739470973729,0.00300187617260788,-0.3315384615384615,0.294047842401501,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.07392120075046904,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD103,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.20298043312736255,0.20235952809438112,0.36774952701767344,-0.00345934007490224,-0.306716784584748,0.3125806096272055,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.20298043312736255,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD123,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.18981558944144164,0.246750649870026,0.42204409796773673,-0.01247248226309267,-0.3088839464835205,0.2959534902623299,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.18981558944144164,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD141,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,0.13872914874224584,0.3993201359728054,0.5674549300666183,-0.02622497611501344,-0.35322069363088504,0.2620547799150786,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.13872914874224584,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD25,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.32428453884040953,0.03539292141571686,0.10593786754460131,0.00701577127298963,-0.26986846290428373,0.29589015343833774,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.32428453884040953,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD39,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.4016529053786563,0.01059788042391521,0.05038992201559688,-0.00399509197489687,-0.3047816691141752,0.3041190684939484,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4016529053786563,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD66,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.41323463416899464,0.00779844031193761,0.04085669352615963,0.00799180188723055,-0.34679059835656256,0.28520499332557486,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.41323463416899464,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CX3CR1,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,0.04640553394329516,0.7776444711057788,0.8626872865896029,-0.01145514755953189,-0.3100932817019666,0.31277183641854656,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.04640553394329516,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD66/CD103,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.46744230509633167,0.0023995200959808,0.02519496100779843,-0.02589604098887746,-0.2979217541664245,0.35212047908390676,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.46744230509633167,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD66/CD123,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.31713267587828203,0.04479104179164167,0.12597480503899222,0.00656783648268631,-0.3368314940145676,0.2804888396166657,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.31713267587828203,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD66/CD141,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.3248264271865717,0.04499100179964007,0.12597480503899222,-0.00215800341573978,-0.3478232374995205,0.3038656461832557,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.3248264271865717,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
